Municipio;Zona;Sessao;Local;Voto;InicioAguardando;TituloDigitado;InicioDigital;FimDigital;Habilitacao;Voto1;Voto2;Voto3;Voto4;Voto5;FimVotacao;SucessoDigital;TentativasDigital;TeclasIndevidas;TempoTotal;TempoVotacao;TempoOcioso;TempoHabilitacao;TempoVoto1;TempoVoto2;TempoVoto3;TempoVoto4;TempoVoto5;ClassTempoTotal;ClassTempoVotacao;ClassTempoOcioso;ClassTempoHabilitacao;ClassTempoVoto1;ClassTempoVoto2;ClassTempoVoto3;ClassTempoVoto4;ClassTempoVoto5;
56332;40;9;1023;60;2022-10-02 09:57:28;2022-10-02 09:57:45;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 09:57:46;2022-10-02 09:58:05;2022-10-02 09:58:17;2022-10-02 09:58:25;2022-10-02 09:58:32;2022-10-02 09:58:37;2022-10-02 09:58:39;False;0;7;71;53;18;1;19;12;8;7;5;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;61;2022-10-02 09:58:40;2022-10-02 09:59:10;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 09:59:11;2022-10-02 09:59:27;2022-10-02 09:59:41;2022-10-02 09:59:58;2022-10-02 10:00:07;2022-10-02 10:00:26;2022-10-02 10:00:28;False;0;2;108;77;31;1;16;14;17;9;19;MB;MA;MB;MB;MB;MB;MA;MB;MA;
56332;40;9;1023;62;2022-10-02 10:00:29;2022-10-02 10:00:41;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:00:41;2022-10-02 10:01:59;2022-10-02 10:03:06;2022-10-02 10:03:26;2022-10-02 10:03:38;2022-10-02 10:03:55;2022-10-02 10:03:56;False;0;17;207;195;12;0;78;67;20;12;17;A1;A2;MB;MB;A2;A2;MA;MA;MA;
56332;40;9;1023;63;2022-10-02 10:03:58;2022-10-02 10:04:14;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:04:15;2022-10-02 10:04:31;2022-10-02 10:06:09;2022-10-02 10:06:17;2022-10-02 10:06:23;2022-10-02 10:06:30;2022-10-02 10:06:32;False;0;0;154;137;17;1;16;98;8;6;7;MA;A1;MB;MB;MB;A2;MB;MB;MB;
56332;40;9;1023;64;2022-10-02 10:06:34;2022-10-02 10:06:49;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:06:50;2022-10-02 10:07:10;2022-10-02 10:07:22;2022-10-02 10:07:28;2022-10-02 10:07:35;2022-10-02 10:07:43;2022-10-02 10:07:45;False;0;0;71;55;16;1;20;12;6;7;8;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;65;2022-10-02 10:07:47;2022-10-02 10:07:59;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:08:03;2022-10-02 10:08:45;2022-10-02 10:09:18;2022-10-02 10:09:30;2022-10-02 10:09:40;2022-10-02 10:10:07;2022-10-02 10:10:09;False;0;0;142;126;16;4;42;33;12;10;27;MA;A1;MB;MB;A1;A1;MB;MA;A1;
56332;40;9;1023;66;2022-10-02 10:10:10;2022-10-02 10:10:26;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:10:27;2022-10-02 10:10:36;2022-10-02 10:10:46;2022-10-02 10:10:54;2022-10-02 10:10:58;2022-10-02 10:11:02;2022-10-02 10:11:04;False;0;0;54;37;17;1;9;10;8;4;4;B1;B1;MB;MB;B1;MB;MB;B1;MB;
56332;40;9;1023;67;2022-10-02 10:11:05;2022-10-02 10:11:23;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:11:24;2022-10-02 10:11:34;2022-10-02 10:11:37;2022-10-02 10:11:43;2022-10-02 10:11:47;2022-10-02 10:11:50;2022-10-02 10:11:52;False;0;1;47;28;19;1;10;3;6;4;3;B1;B1;MB;MB;MB;B1;MB;B1;MB;
56332;40;9;1023;68;2022-10-02 10:11:53;2022-10-02 10:12:19;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:12:21;2022-10-02 10:12:41;2022-10-02 10:12:51;2022-10-02 10:12:58;2022-10-02 10:13:04;2022-10-02 10:13:10;2022-10-02 10:13:12;False;0;0;79;51;28;2;20;10;7;6;6;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;69;2022-10-02 10:13:14;2022-10-02 10:13:27;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:13:28;2022-10-02 10:13:37;2022-10-02 10:13:46;2022-10-02 10:13:54;2022-10-02 10:13:58;2022-10-02 10:14:02;2022-10-02 10:14:03;False;0;1;49;35;14;1;9;9;8;4;4;B1;B1;MB;MB;B1;MB;MB;B1;MB;
56332;40;9;1023;70;2022-10-02 10:14:05;2022-10-02 10:14:20;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:14:21;2022-10-02 10:14:40;2022-10-02 10:14:59;2022-10-02 10:15:15;2022-10-02 10:15:32;2022-10-02 10:15:38;2022-10-02 10:15:39;False;0;3;94;78;16;1;19;19;16;17;6;MB;MA;MB;MB;MB;MA;MA;A1;MB;
56332;40;9;1023;71;2022-10-02 10:15:40;2022-10-02 10:16:44;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:16:46;2022-10-02 10:17:40;2022-10-02 10:18:21;2022-10-02 10:18:47;2022-10-02 10:19:07;2022-10-02 10:19:56;2022-10-02 10:19:57;False;0;3;257;191;66;2;54;41;26;20;49;A1;A2;MA;MB;A1;A2;A1;A1;A2;
56332;40;9;1023;72;2022-10-02 10:19:59;2022-10-02 10:20:24;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:20:26;2022-10-02 10:20:44;2022-10-02 10:20:52;2022-10-02 10:21:04;2022-10-02 10:21:15;2022-10-02 10:21:20;2022-10-02 10:21:22;False;0;3;83;56;27;2;18;8;12;11;5;MB;MB;MB;MB;MB;MB;MB;MA;MB;
56332;40;9;1023;73;2022-10-02 10:21:23;2022-10-02 10:21:42;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:21:45;2022-10-02 10:22:11;2022-10-02 10:22:36;2022-10-02 10:22:51;2022-10-02 10:23:05;2022-10-02 10:23:15;2022-10-02 10:23:17;False;0;0;114;92;22;3;26;25;15;14;10;MB;MA;MB;MB;MA;MA;MA;MA;MB;
56332;40;9;1023;74;2022-10-02 10:23:18;2022-10-02 10:23:29;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:23:32;2022-10-02 10:23:41;2022-10-02 10:23:44;2022-10-02 10:23:47;2022-10-02 10:23:50;2022-10-02 10:23:53;2022-10-02 10:23:55;False;0;2;37;23;14;3;9;3;3;3;3;B1;B1;MB;MB;B1;B1;B1;B1;MB;
56332;40;9;1023;75;2022-10-02 10:23:57;2022-10-02 10:24:32;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:24:34;2022-10-02 10:24:44;2022-10-02 10:24:51;2022-10-02 10:24:58;2022-10-02 10:25:05;2022-10-02 10:25:09;2022-10-02 10:25:11;False;0;1;74;37;37;2;10;7;7;7;4;MB;B1;MB;MB;MB;B1;MB;MB;MB;
56332;40;9;1023;76;2022-10-02 10:25:13;2022-10-02 10:25:24;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:25:26;2022-10-02 10:25:56;2022-10-02 10:26:16;2022-10-02 10:26:31;2022-10-02 10:27:07;2022-10-02 10:27:15;2022-10-02 10:27:17;False;0;12;124;111;13;2;30;20;15;36;8;MB;A1;MB;MB;MA;MA;MA;A2;MB;
56332;40;9;1023;77;2022-10-02 10:27:18;2022-10-02 10:27:34;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:27:34;2022-10-02 10:27:51;2022-10-02 10:28:04;2022-10-02 10:28:11;2022-10-02 10:28:20;2022-10-02 10:28:27;2022-10-02 10:28:29;False;0;2;71;55;16;0;17;13;7;9;7;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;78;2022-10-02 10:28:30;2022-10-02 10:28:47;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:28:48;2022-10-02 10:29:10;2022-10-02 10:29:35;2022-10-02 10:29:47;2022-10-02 10:29:56;2022-10-02 10:30:03;2022-10-02 10:30:05;False;0;0;95;77;18;1;22;25;12;9;7;MB;MA;MB;MB;MB;MA;MB;MB;MB;
56332;40;9;1023;79;2022-10-02 10:30:07;2022-10-02 10:30:22;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:30:23;2022-10-02 10:30:39;2022-10-02 10:30:53;2022-10-02 10:31:03;2022-10-02 10:31:11;2022-10-02 10:31:19;2022-10-02 10:31:21;False;0;0;74;58;16;1;16;14;10;8;8;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;80;2022-10-02 10:31:23;2022-10-02 10:31:49;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:31:50;2022-10-02 10:32:20;2022-10-02 10:35:00;2022-10-02 10:35:23;2022-10-02 10:35:43;2022-10-02 10:35:50;2022-10-02 10:35:51;False;0;3;268;241;27;1;30;160;23;20;7;A1;A2;MB;MB;MA;A2;A1;A1;MB;
56332;40;9;1023;81;2022-10-02 10:35:53;2022-10-02 10:36:09;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:36:10;2022-10-02 10:36:33;2022-10-02 10:36:41;2022-10-02 10:36:48;2022-10-02 10:36:53;2022-10-02 10:36:58;2022-10-02 10:37:00;False;0;0;67;50;17;1;23;8;7;5;5;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;82;2022-10-02 10:37:01;2022-10-02 10:37:18;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:37:20;2022-10-02 10:37:39;2022-10-02 10:37:48;2022-10-02 10:37:54;2022-10-02 10:38:02;2022-10-02 10:38:07;2022-10-02 10:38:08;False;0;1;67;48;19;2;19;9;6;8;5;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;83;2022-10-02 10:38:10;2022-10-02 10:38:19;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:38:20;2022-10-02 10:38:39;2022-10-02 10:39:36;2022-10-02 10:40:03;2022-10-02 10:40:28;2022-10-02 10:40:35;2022-10-02 10:40:37;False;0;12;147;137;10;1;19;57;27;25;7;MA;A1;MB;MB;MB;A2;A1;A2;MB;
56332;40;9;1023;84;2022-10-02 10:40:38;2022-10-02 10:40:51;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:40:52;2022-10-02 10:41:18;2022-10-02 10:41:33;2022-10-02 10:41:42;2022-10-02 10:41:47;2022-10-02 10:41:54;2022-10-02 10:41:56;False;0;0;78;64;14;1;26;15;9;5;7;MB;MB;MB;MB;MA;MB;MB;MB;MB;
56332;40;9;1023;85;2022-10-02 10:41:57;2022-10-02 10:42:49;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:42:51;2022-10-02 10:43:22;2022-10-02 10:46:10;2022-10-02 10:46:25;2022-10-02 10:46:35;2022-10-02 10:50:32;2022-10-02 10:50:34;False;0;8;517;463;54;2;31;168;15;10;237;A2;A2;MB;MB;MA;A2;MA;MA;A2;
56332;40;9;1023;86;2022-10-02 10:50:35;2022-10-02 10:51:04;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:51:07;2022-10-02 10:51:40;2022-10-02 10:51:58;2022-10-02 10:52:07;2022-10-02 10:52:17;2022-10-02 10:52:22;2022-10-02 10:52:24;False;0;0;109;77;32;3;33;18;9;10;5;MB;MA;MB;MB;MA;MA;MB;MA;MB;
56332;40;9;1023;87;2022-10-02 10:52:25;2022-10-02 10:52:51;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:52:52;2022-10-02 10:53:03;2022-10-02 10:53:12;2022-10-02 10:53:19;2022-10-02 10:53:24;2022-10-02 10:53:29;2022-10-02 10:53:30;False;0;1;65;38;27;1;11;9;7;5;5;MB;B1;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;88;2022-10-02 10:53:32;2022-10-02 10:53:46;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:53:47;2022-10-02 10:54:02;2022-10-02 10:54:12;2022-10-02 10:54:20;2022-10-02 10:54:24;2022-10-02 10:54:30;2022-10-02 10:54:31;False;0;0;59;44;15;1;15;10;8;4;6;B1;B1;MB;MB;MB;MB;MB;B1;MB;
56332;40;9;1023;89;2022-10-02 10:54:33;2022-10-02 10:54:46;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:54:47;2022-10-02 10:55:25;2022-10-02 10:56:22;2022-10-02 10:56:46;2022-10-02 10:56:51;2022-10-02 10:57:11;2022-10-02 10:57:13;False;0;8;160;146;14;1;38;57;24;5;20;MA;A2;MB;MB;MA;A2;A1;MB;A1;
56332;40;9;1023;90;2022-10-02 10:57:14;2022-10-02 10:57:28;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 10:57:29;2022-10-02 10:59:06;2022-10-02 10:59:31;2022-10-02 11:02:02;2022-10-02 11:02:18;2022-10-02 11:02:29;2022-10-02 11:02:30;False;0;24;316;301;15;1;97;25;151;16;11;A2;A2;MB;MB;A2;MA;A2;A1;MA;
56332;40;9;1023;91;2022-10-02 11:02:32;2022-10-02 11:02:55;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:02:56;2022-10-02 11:03:13;2022-10-02 11:03:23;2022-10-02 11:03:30;2022-10-02 11:03:35;2022-10-02 11:03:42;2022-10-02 11:03:44;False;0;0;72;48;24;1;17;10;7;5;7;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;92;2022-10-02 11:03:45;2022-10-02 11:04:17;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:04:17;2022-10-02 11:04:40;2022-10-02 11:04:48;2022-10-02 11:04:52;2022-10-02 11:04:57;2022-10-02 11:05:00;2022-10-02 11:05:01;False;0;4;76;44;32;0;23;8;4;5;3;MB;B1;MB;MB;MB;MB;B1;MB;MB;
56332;40;9;1023;93;2022-10-02 11:05:03;2022-10-02 11:05:34;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:05:37;2022-10-02 11:05:44;2022-10-02 11:05:49;2022-10-02 11:05:53;2022-10-02 11:05:57;2022-10-02 11:06:01;2022-10-02 11:06:03;False;0;0;60;26;34;3;7;5;4;4;4;B1;B1;MB;MB;B1;B1;B1;B1;MB;
56332;40;9;1023;94;2022-10-02 11:06:04;2022-10-02 11:06:19;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:06:20;2022-10-02 11:06:38;2022-10-02 11:06:57;2022-10-02 11:07:07;2022-10-02 11:07:12;2022-10-02 11:07:17;2022-10-02 11:07:19;False;0;1;75;59;16;1;18;19;10;5;5;MB;MB;MB;MB;MB;MA;MB;MB;MB;
56332;40;9;1023;95;2022-10-02 11:07:20;2022-10-02 11:07:38;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:07:39;2022-10-02 11:07:49;2022-10-02 11:07:56;2022-10-02 11:08:01;2022-10-02 11:08:16;2022-10-02 11:08:21;2022-10-02 11:08:23;False;0;2;63;44;19;1;10;7;5;15;5;B1;B1;MB;MB;MB;B1;B1;A1;MB;
56332;40;9;1023;96;2022-10-02 11:08:24;2022-10-02 11:08:39;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:08:40;2022-10-02 11:09:00;2022-10-02 11:09:07;2022-10-02 11:09:14;2022-10-02 11:09:18;2022-10-02 11:09:23;2022-10-02 11:09:24;False;0;0;60;44;16;1;20;7;7;4;5;B1;B1;MB;MB;MB;B1;MB;B1;MB;
56332;40;9;1023;97;2022-10-02 11:09:26;2022-10-02 11:09:37;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:09:38;2022-10-02 11:09:51;2022-10-02 11:10:07;2022-10-02 11:10:20;2022-10-02 11:10:28;2022-10-02 11:10:32;2022-10-02 11:10:34;False;0;2;68;56;12;1;13;16;13;8;4;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;98;2022-10-02 11:10:36;2022-10-02 11:10:58;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:10:59;2022-10-02 11:11:13;2022-10-02 11:11:28;2022-10-02 11:11:40;2022-10-02 11:11:46;2022-10-02 11:11:52;2022-10-02 11:11:54;False;0;3;78;55;23;1;14;15;12;6;6;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;99;2022-10-02 11:11:55;2022-10-02 11:12:16;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:12:18;2022-10-02 11:12:37;2022-10-02 11:12:49;2022-10-02 11:12:56;2022-10-02 11:13:01;2022-10-02 11:13:06;2022-10-02 11:13:07;False;0;0;72;49;23;2;19;12;7;5;5;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;100;2022-10-02 11:13:09;2022-10-02 11:13:44;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:13:45;2022-10-02 11:13:51;2022-10-02 11:13:57;2022-10-02 11:14:01;2022-10-02 11:14:05;2022-10-02 11:14:08;2022-10-02 11:14:11;False;0;0;62;26;36;1;6;6;4;4;3;B1;B1;MB;MB;B1;B1;B1;B1;MB;
56332;40;9;1023;101;2022-10-02 11:14:12;2022-10-02 11:14:30;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:14:31;2022-10-02 11:14:58;2022-10-02 11:15:17;2022-10-02 11:15:30;2022-10-02 11:15:44;2022-10-02 11:15:52;2022-10-02 11:15:53;False;0;0;101;82;19;1;27;19;13;14;8;MB;MA;MB;MB;MA;MA;MB;MA;MB;
56332;40;9;1023;102;2022-10-02 11:15:55;2022-10-02 11:16:13;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:16:14;2022-10-02 11:16:25;2022-10-02 11:16:34;2022-10-02 11:16:39;2022-10-02 11:16:46;2022-10-02 11:16:49;2022-10-02 11:16:51;False;0;0;56;37;19;1;11;9;5;7;3;B1;B1;MB;MB;MB;MB;B1;MB;MB;
56332;40;9;1023;103;2022-10-02 11:16:52;2022-10-02 11:17:04;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:17:06;2022-10-02 11:17:15;2022-10-02 11:17:23;2022-10-02 11:17:29;2022-10-02 11:17:33;2022-10-02 11:17:37;2022-10-02 11:17:38;False;0;1;46;32;14;2;9;8;6;4;4;B1;B1;MB;MB;B1;MB;MB;B1;MB;
56332;40;9;1023;104;2022-10-02 11:17:40;2022-10-02 11:17:53;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:17:55;2022-10-02 11:18:09;2022-10-02 11:18:21;2022-10-02 11:18:29;2022-10-02 11:18:36;2022-10-02 11:18:43;2022-10-02 11:18:45;False;0;0;65;50;15;2;14;12;8;7;7;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;105;2022-10-02 11:18:47;2022-10-02 11:18:59;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:19:00;2022-10-02 11:19:24;2022-10-02 11:19:39;2022-10-02 11:19:52;2022-10-02 11:20:02;2022-10-02 11:20:16;2022-10-02 11:20:18;False;0;0;91;78;13;1;24;15;13;10;14;MB;MA;MB;MB;MB;MB;MB;MA;MA;
56332;40;9;1023;106;2022-10-02 11:20:19;2022-10-02 11:20:50;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:20:51;2022-10-02 11:21:14;2022-10-02 11:21:24;2022-10-02 11:21:31;2022-10-02 11:21:44;2022-10-02 11:21:56;2022-10-02 11:21:57;False;0;0;98;66;32;1;23;10;7;13;12;MB;MB;MB;MB;MB;MB;MB;MA;MA;
56332;40;9;1023;107;2022-10-02 11:21:59;2022-10-02 11:22:09;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:22:10;2022-10-02 11:22:23;2022-10-02 11:22:28;2022-10-02 11:22:34;2022-10-02 11:22:41;2022-10-02 11:22:46;2022-10-02 11:22:47;False;0;1;48;37;11;1;13;5;6;7;5;B1;B1;MB;MB;MB;B1;MB;MB;MB;
56332;40;9;1023;108;2022-10-02 11:22:49;2022-10-02 11:23:03;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:23:04;2022-10-02 11:23:25;2022-10-02 11:23:38;2022-10-02 11:23:45;2022-10-02 11:23:54;2022-10-02 11:24:01;2022-10-02 11:24:02;False;0;2;73;58;15;1;21;13;7;9;7;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;109;2022-10-02 11:24:04;2022-10-02 11:24:17;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:24:19;2022-10-02 11:24:34;2022-10-02 11:25:08;2022-10-02 11:25:18;2022-10-02 11:25:29;2022-10-02 11:26:03;2022-10-02 11:26:05;False;0;13;121;106;15;2;15;34;10;11;34;MB;MA;MB;MB;MB;A1;MB;MA;A2;
56332;40;9;1023;110;2022-10-02 11:26:07;2022-10-02 11:26:20;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:26:22;2022-10-02 11:26:38;2022-10-02 11:26:45;2022-10-02 11:26:51;2022-10-02 11:26:58;2022-10-02 11:27:03;2022-10-02 11:27:04;False;0;2;57;42;15;2;16;7;6;7;5;B1;B1;MB;MB;MB;B1;MB;MB;MB;
56332;40;9;1023;111;2022-10-02 11:27:06;2022-10-02 11:27:25;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:27:26;2022-10-02 11:27:39;2022-10-02 11:27:46;2022-10-02 11:28:05;2022-10-02 11:28:17;2022-10-02 11:28:21;2022-10-02 11:28:22;False;0;2;76;56;20;1;13;7;19;12;4;MB;MB;MB;MB;MB;B1;MA;MA;MB;
56332;40;9;1023;112;2022-10-02 11:28:24;2022-10-02 11:28:38;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:28:39;2022-10-02 11:28:48;2022-10-02 11:28:58;2022-10-02 11:29:07;2022-10-02 11:29:10;2022-10-02 11:29:14;2022-10-02 11:29:16;False;0;1;52;37;15;1;9;10;9;3;4;B1;B1;MB;MB;B1;MB;MB;B1;MB;
56332;40;9;1023;113;2022-10-02 11:29:18;2022-10-02 11:29:28;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:29:29;2022-10-02 11:29:40;2022-10-02 11:29:54;2022-10-02 11:29:59;2022-10-02 11:30:04;2022-10-02 11:30:11;2022-10-02 11:30:12;False;0;0;54;43;11;1;11;14;5;5;7;B1;B1;MB;MB;MB;MB;B1;MB;MB;
56332;40;9;1023;114;2022-10-02 11:30:14;2022-10-02 11:30:30;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:30:31;2022-10-02 11:30:43;2022-10-02 11:30:51;2022-10-02 11:30:56;2022-10-02 11:31:02;2022-10-02 11:31:05;2022-10-02 11:31:07;False;0;0;53;36;17;1;12;8;5;6;3;B1;B1;MB;MB;MB;MB;B1;MB;MB;
56332;40;9;1023;115;2022-10-02 11:31:08;2022-10-02 11:31:35;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:31:36;2022-10-02 11:31:47;2022-10-02 11:31:55;2022-10-02 11:32:01;2022-10-02 11:32:05;2022-10-02 11:32:09;2022-10-02 11:32:11;False;0;1;63;35;28;1;11;8;6;4;4;B1;B1;MB;MB;MB;MB;MB;B1;MB;
56332;40;9;1023;116;2022-10-02 11:32:12;2022-10-02 11:32:32;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:32:34;2022-10-02 11:32:50;2022-10-02 11:32:59;2022-10-02 11:33:09;2022-10-02 11:33:13;2022-10-02 11:33:17;2022-10-02 11:33:18;False;0;2;66;44;22;2;16;9;10;4;4;MB;B1;MB;MB;MB;MB;MB;B1;MB;
56332;40;9;1023;117;2022-10-02 11:33:20;2022-10-02 11:33:59;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:34:00;2022-10-02 11:34:57;2022-10-02 11:35:43;2022-10-02 11:36:28;2022-10-02 11:36:57;2022-10-02 11:37:13;2022-10-02 11:37:14;False;0;22;234;194;40;1;57;46;45;29;16;A1;A2;MB;MB;A2;A2;A2;A2;MA;
56332;40;9;1023;118;2022-10-02 11:37:16;2022-10-02 11:37:33;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:37:34;2022-10-02 11:37:43;2022-10-02 11:37:58;2022-10-02 11:38:04;2022-10-02 11:38:11;2022-10-02 11:38:16;2022-10-02 11:38:17;False;0;1;61;43;18;1;9;15;6;7;5;B1;B1;MB;MB;B1;MB;MB;MB;MB;
56332;40;9;1023;119;2022-10-02 11:38:20;2022-10-02 11:38:34;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:38:35;2022-10-02 11:38:49;2022-10-02 11:39:01;2022-10-02 11:39:10;2022-10-02 11:39:20;2022-10-02 11:39:29;2022-10-02 11:39:30;False;0;0;70;55;15;1;14;12;9;10;9;MB;MB;MB;MB;MB;MB;MB;MA;MB;
