Municipio;Zona;Sessao;Local;Voto;InicioAguardando;TituloDigitado;InicioDigital;FimDigital;Habilitacao;Voto1;Voto2;Voto3;Voto4;Voto5;FimVotacao;SucessoDigital;TentativasDigital;TeclasIndevidas;TempoTotal;TempoVotacao;TempoOcioso;TempoHabilitacao;TempoVoto1;TempoVoto2;TempoVoto3;TempoVoto4;TempoVoto5;ClassTempoTotal;ClassTempoVotacao;ClassTempoOcioso;ClassTempoHabilitacao;ClassTempoVoto1;ClassTempoVoto2;ClassTempoVoto3;ClassTempoVoto4;ClassTempoVoto5;
56332;40;9;1023;120;2022-10-02 11:39:32;2022-10-02 11:39:45;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:39:47;2022-10-02 11:40:15;2022-10-02 11:41:08;2022-10-02 11:41:25;2022-10-02 11:41:54;2022-10-02 11:42:16;2022-10-02 11:42:18;False;0;18;166;151;15;2;28;53;17;29;22;MA;A2;MB;MB;MA;A2;MA;A2;A1;
56332;40;9;1023;121;2022-10-02 11:42:20;2022-10-02 11:42:34;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:42:35;2022-10-02 11:42:47;2022-10-02 11:42:54;2022-10-02 11:43:02;2022-10-02 11:43:10;2022-10-02 11:43:16;2022-10-02 11:43:18;False;0;0;58;43;15;1;12;7;8;8;6;B1;B1;MB;MB;MB;B1;MB;MB;MB;
56332;40;9;1023;122;2022-10-02 11:43:20;2022-10-02 11:43:48;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:43:49;2022-10-02 11:43:57;2022-10-02 11:44:06;2022-10-02 11:44:15;2022-10-02 11:44:20;2022-10-02 11:44:23;2022-10-02 11:44:24;False;0;1;64;35;29;1;8;9;9;5;3;MB;B1;MB;MB;B1;MB;MB;MB;MB;
56332;40;9;1023;123;2022-10-02 11:44:26;2022-10-02 11:44:39;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:44:41;2022-10-02 11:46:29;2022-10-02 11:46:58;2022-10-02 11:47:12;2022-10-02 11:47:27;2022-10-02 11:47:33;2022-10-02 11:47:35;False;0;22;189;174;15;2;108;29;14;15;6;MA;A2;MB;MB;A2;A1;MA;A1;MB;
56332;40;9;1023;124;2022-10-02 11:47:37;2022-10-02 11:47:53;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:47:54;2022-10-02 11:48:14;2022-10-02 11:48:25;2022-10-02 11:48:33;2022-10-02 11:48:44;2022-10-02 11:48:54;2022-10-02 11:48:56;False;0;0;79;62;17;1;20;11;8;11;10;MB;MB;MB;MB;MB;MB;MB;MA;MB;
56332;40;9;1023;125;2022-10-02 11:48:57;2022-10-02 11:49:09;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:49:11;2022-10-02 11:49:23;2022-10-02 11:49:37;2022-10-02 11:49:42;2022-10-02 11:49:46;2022-10-02 11:49:50;2022-10-02 11:49:52;False;0;4;55;41;14;2;12;14;5;4;4;B1;B1;MB;MB;MB;MB;B1;B1;MB;
56332;40;9;1023;126;2022-10-02 11:49:53;2022-10-02 11:50:09;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:50:11;2022-10-02 11:50:23;2022-10-02 11:50:30;2022-10-02 11:50:36;2022-10-02 11:50:40;2022-10-02 11:50:43;2022-10-02 11:50:44;False;0;4;51;33;18;2;12;7;6;4;3;B1;B1;MB;MB;MB;B1;MB;B1;MB;
56332;40;9;1023;127;2022-10-02 11:50:46;2022-10-02 11:51:35;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:51:36;2022-10-02 11:51:54;2022-10-02 11:52:04;2022-10-02 11:52:10;2022-10-02 11:52:15;2022-10-02 11:52:20;2022-10-02 11:52:21;False;0;0;95;45;50;1;18;10;6;5;5;MB;B1;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;128;2022-10-02 11:52:23;2022-10-02 11:52:36;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:52:38;2022-10-02 11:52:56;2022-10-02 11:53:03;2022-10-02 11:53:09;2022-10-02 11:53:12;2022-10-02 11:53:41;2022-10-02 11:53:43;False;0;3;80;65;15;2;18;7;6;3;29;MB;MB;MB;MB;MB;B1;MB;B1;A2;
56332;40;9;1023;129;2022-10-02 11:53:45;2022-10-02 11:54:00;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 11:54:01;2022-10-02 11:54:23;2022-10-02 11:56:21;2022-10-02 11:57:32;2022-10-02 11:59:48;2022-10-02 12:01:11;2022-10-02 12:01:13;False;0;20;448;432;16;1;22;118;71;136;83;A2;A2;MB;MB;MB;A2;A2;A2;A2;
56332;40;9;1023;130;2022-10-02 12:01:14;2022-10-02 12:02:00;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:02:01;2022-10-02 12:02:15;2022-10-02 12:02:35;2022-10-02 12:02:47;2022-10-02 12:02:54;2022-10-02 12:03:01;2022-10-02 12:03:02;False;0;0;108;61;47;1;14;20;12;7;7;MB;MB;MB;MB;MB;MA;MB;MB;MB;
56332;40;9;1023;131;2022-10-02 12:03:04;2022-10-02 12:03:34;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:03:36;2022-10-02 12:03:46;2022-10-02 12:03:57;2022-10-02 12:04:17;2022-10-02 12:04:23;2022-10-02 12:04:46;2022-10-02 12:04:48;False;0;4;104;72;32;2;10;11;20;6;23;MB;MB;MB;MB;MB;MB;MA;MB;A1;
56332;40;9;1023;132;2022-10-02 12:04:49;2022-10-02 12:05:16;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:05:18;2022-10-02 12:05:42;2022-10-02 12:05:56;2022-10-02 12:06:11;2022-10-02 12:06:20;2022-10-02 12:06:27;2022-10-02 12:06:29;False;0;2;100;71;29;2;24;14;15;9;7;MB;MB;MB;MB;MB;MB;MA;MB;MB;
56332;40;9;1023;133;2022-10-02 12:06:30;2022-10-02 12:06:42;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:06:43;2022-10-02 12:06:53;2022-10-02 12:07:02;2022-10-02 12:07:11;2022-10-02 12:07:15;2022-10-02 12:07:19;2022-10-02 12:07:20;False;0;2;50;37;13;1;10;9;9;4;4;B1;B1;MB;MB;MB;MB;MB;B1;MB;
56332;40;9;1023;134;2022-10-02 12:07:22;2022-10-02 12:07:40;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:07:42;2022-10-02 12:07:53;2022-10-02 12:08:09;2022-10-02 12:08:32;2022-10-02 12:08:39;2022-10-02 12:08:46;2022-10-02 12:08:48;False;0;7;86;66;20;2;11;16;23;7;7;MB;MB;MB;MB;MB;MB;A1;MB;MB;
56332;40;9;1023;135;2022-10-02 12:08:50;2022-10-02 12:09:01;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:09:03;2022-10-02 12:09:23;2022-10-02 12:09:44;2022-10-02 12:10:00;2022-10-02 12:10:12;2022-10-02 12:10:23;2022-10-02 12:10:25;False;0;4;95;82;13;2;20;21;16;12;11;MB;MA;MB;MB;MB;MA;MA;MA;MA;
56332;40;9;1023;136;2022-10-02 12:10:27;2022-10-02 12:10:37;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:10:39;2022-10-02 12:11:00;2022-10-02 12:11:07;2022-10-02 12:11:13;2022-10-02 12:11:18;2022-10-02 12:11:23;2022-10-02 12:11:25;False;0;0;58;46;12;2;21;7;6;5;5;B1;MB;MB;MB;MB;B1;MB;MB;MB;
56332;40;9;1023;137;2022-10-02 12:11:27;2022-10-02 12:11:39;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:11:42;2022-10-02 12:12:05;2022-10-02 12:12:18;2022-10-02 12:12:27;2022-10-02 12:12:34;2022-10-02 12:12:42;2022-10-02 12:12:44;False;0;0;77;62;15;3;23;13;9;7;8;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;138;2022-10-02 12:12:46;2022-10-02 12:12:59;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:13:01;2022-10-02 12:13:15;2022-10-02 12:13:26;2022-10-02 12:13:33;2022-10-02 12:13:39;2022-10-02 12:13:48;2022-10-02 12:13:49;False;0;1;63;48;15;2;14;11;7;6;9;B1;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;139;2022-10-02 12:13:51;2022-10-02 12:14:03;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:14:04;2022-10-02 12:14:17;2022-10-02 12:14:24;2022-10-02 12:14:32;2022-10-02 12:14:39;2022-10-02 12:14:45;2022-10-02 12:14:47;False;0;4;56;43;13;1;13;7;8;7;6;B1;B1;MB;MB;MB;B1;MB;MB;MB;
56332;40;9;1023;140;2022-10-02 12:14:48;2022-10-02 12:15:04;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:15:06;2022-10-02 12:15:24;2022-10-02 12:15:38;2022-10-02 12:15:49;2022-10-02 12:15:57;2022-10-02 12:16:04;2022-10-02 12:16:05;False;0;2;77;59;18;2;18;14;11;8;7;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;141;2022-10-02 12:16:07;2022-10-02 12:16:16;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:16:18;2022-10-02 12:16:37;2022-10-02 12:16:48;2022-10-02 12:16:56;2022-10-02 12:17:01;2022-10-02 12:17:05;2022-10-02 12:17:07;False;0;1;60;49;11;2;19;11;8;5;4;B1;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;142;2022-10-02 12:17:08;2022-10-02 12:17:21;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:17:23;2022-10-02 12:17:35;2022-10-02 12:17:42;2022-10-02 12:17:47;2022-10-02 12:17:59;2022-10-02 12:18:03;2022-10-02 12:18:04;False;0;1;56;41;15;2;12;7;5;12;4;B1;B1;MB;MB;MB;B1;B1;MA;MB;
56332;40;9;1023;143;2022-10-02 12:18:06;2022-10-02 12:18:44;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:18:45;2022-10-02 12:19:16;2022-10-02 12:19:25;2022-10-02 12:19:28;2022-10-02 12:19:33;2022-10-02 12:19:39;2022-10-02 12:19:41;False;0;0;95;56;39;1;31;9;3;5;6;MB;MB;MB;MB;MA;MB;B1;MB;MB;
56332;40;9;1023;144;2022-10-02 12:19:42;2022-10-02 12:19:53;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:19:54;2022-10-02 12:20:38;2022-10-02 12:20:52;2022-10-02 12:21:14;2022-10-02 12:21:33;2022-10-02 12:21:44;2022-10-02 12:21:46;False;0;11;124;112;12;1;44;14;22;19;11;MB;A1;MB;MB;A1;MB;A1;A1;MA;
56332;40;9;1023;145;2022-10-02 12:21:47;2022-10-02 12:21:58;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:22:00;2022-10-02 12:22:17;2022-10-02 12:22:24;2022-10-02 12:22:30;2022-10-02 12:22:36;2022-10-02 12:22:41;2022-10-02 12:22:43;False;0;0;56;43;13;2;17;7;6;6;5;B1;B1;MB;MB;MB;B1;MB;MB;MB;
56332;40;9;1023;146;2022-10-02 12:22:45;2022-10-02 12:22:55;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:22:57;2022-10-02 12:23:12;2022-10-02 12:23:21;2022-10-02 12:23:27;2022-10-02 12:23:32;2022-10-02 12:23:36;2022-10-02 12:23:37;False;0;0;52;40;12;2;15;9;6;5;4;B1;B1;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;147;2022-10-02 12:23:39;2022-10-02 12:23:56;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:23:58;2022-10-02 12:24:22;2022-10-02 12:24:36;2022-10-02 12:24:42;2022-10-02 12:24:54;2022-10-02 12:25:00;2022-10-02 12:25:02;False;0;1;83;64;19;2;24;14;6;12;6;MB;MB;MB;MB;MB;MB;MB;MA;MB;
56332;40;9;1023;148;2022-10-02 12:25:04;2022-10-02 12:25:20;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:25:23;2022-10-02 12:25:40;2022-10-02 12:25:47;2022-10-02 12:25:51;2022-10-02 12:25:58;2022-10-02 12:26:04;2022-10-02 12:26:05;False;0;3;61;42;19;3;17;7;4;7;6;B1;B1;MB;MB;MB;B1;B1;MB;MB;
56332;40;9;1023;149;2022-10-02 12:26:07;2022-10-02 12:26:25;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:26:29;2022-10-02 12:26:48;2022-10-02 12:26:57;2022-10-02 12:27:13;2022-10-02 12:27:20;2022-10-02 12:27:29;2022-10-02 12:27:30;False;0;0;83;61;22;4;19;9;16;7;9;MB;MB;MB;MB;MB;MB;MA;MB;MB;
56332;40;9;1023;150;2022-10-02 12:27:32;2022-10-02 12:27:42;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:27:44;2022-10-02 12:28:22;2022-10-02 12:29:45;2022-10-02 12:29:57;2022-10-02 12:30:05;2022-10-02 12:30:16;2022-10-02 12:30:18;False;0;2;166;154;12;2;38;83;12;8;11;MA;A2;MB;MB;MA;A2;MB;MB;MA;
56332;40;9;1023;151;2022-10-02 12:30:20;2022-10-02 12:30:36;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:30:38;2022-10-02 12:31:02;2022-10-02 12:31:16;2022-10-02 12:31:26;2022-10-02 12:31:35;2022-10-02 12:31:41;2022-10-02 12:31:43;False;0;0;83;65;18;2;24;14;10;9;6;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;152;2022-10-02 12:31:44;2022-10-02 12:33:08;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:33:09;2022-10-02 12:33:29;2022-10-02 12:33:40;2022-10-02 12:33:49;2022-10-02 12:33:58;2022-10-02 12:34:09;2022-10-02 12:34:10;False;0;0;146;61;85;1;20;11;9;9;11;MA;MB;MA;MB;MB;MB;MB;MB;MA;
56332;40;9;1023;153;2022-10-02 12:34:12;2022-10-02 12:35:13;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:35:15;2022-10-02 12:35:34;2022-10-02 12:35:50;2022-10-02 12:36:05;2022-10-02 12:36:14;2022-10-02 12:36:22;2022-10-02 12:36:24;False;0;0;132;69;63;2;19;16;15;9;8;MB;MB;MA;MB;MB;MB;MA;MB;MB;
56332;40;9;1023;154;2022-10-02 12:36:25;2022-10-02 12:36:51;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:36:53;2022-10-02 12:37:22;2022-10-02 12:37:31;2022-10-02 12:37:38;2022-10-02 12:37:42;2022-10-02 12:37:46;2022-10-02 12:37:47;False;0;0;82;54;28;2;29;9;7;4;4;MB;MB;MB;MB;MA;MB;MB;B1;MB;
56332;40;9;1023;155;2022-10-02 12:37:49;2022-10-02 12:38:03;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:38:04;2022-10-02 12:38:22;2022-10-02 12:38:33;2022-10-02 12:38:41;2022-10-02 12:38:49;2022-10-02 12:38:53;2022-10-02 12:38:55;False;0;0;66;51;15;1;18;11;8;8;4;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;156;2022-10-02 12:38:57;2022-10-02 12:39:06;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:39:08;2022-10-02 12:39:24;2022-10-02 12:39:32;2022-10-02 12:39:37;2022-10-02 12:39:41;2022-10-02 12:39:46;2022-10-02 12:39:48;False;0;3;51;40;11;2;16;8;5;4;5;B1;B1;MB;MB;MB;MB;B1;B1;MB;
56332;40;9;1023;157;2022-10-02 12:39:49;2022-10-02 12:40:08;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:40:09;2022-10-02 12:40:34;2022-10-02 12:41:04;2022-10-02 12:41:15;2022-10-02 12:41:24;2022-10-02 12:41:35;2022-10-02 12:41:36;False;0;0;107;87;20;1;25;30;11;9;11;MB;MA;MB;MB;MA;A1;MB;MB;MA;
56332;40;9;1023;158;2022-10-02 12:41:38;2022-10-02 12:41:54;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:41:57;2022-10-02 12:42:06;2022-10-02 12:42:17;2022-10-02 12:42:21;2022-10-02 12:42:27;2022-10-02 12:42:33;2022-10-02 12:42:35;False;0;3;57;38;19;3;9;11;4;6;6;B1;B1;MB;MB;B1;MB;B1;MB;MB;
56332;40;9;1023;159;2022-10-02 12:42:37;2022-10-02 12:42:52;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:42:54;2022-10-02 12:43:05;2022-10-02 12:43:11;2022-10-02 12:43:17;2022-10-02 12:43:21;2022-10-02 12:43:27;2022-10-02 12:43:29;False;0;1;52;35;17;2;11;6;6;4;6;B1;B1;MB;MB;MB;B1;MB;B1;MB;
56332;40;9;1023;160;2022-10-02 12:43:31;2022-10-02 12:45:18;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:45:24;2022-10-02 12:45:52;2022-10-02 12:46:06;2022-10-02 12:46:20;2022-10-02 12:46:31;2022-10-02 12:46:38;2022-10-02 12:46:39;False;0;0;188;75;113;6;28;14;14;11;7;MA;MB;A1;MA;MA;MB;MA;MA;MB;
56332;40;9;1023;161;2022-10-02 12:46:41;2022-10-02 12:49:25;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:49:28;2022-10-02 12:49:55;2022-10-02 12:50:09;2022-10-02 12:50:25;2022-10-02 12:50:33;2022-10-02 12:50:42;2022-10-02 12:50:44;False;0;0;243;76;167;3;27;14;16;8;9;A1;MB;A2;MB;MA;MB;MA;MB;MB;
56332;40;9;1023;162;2022-10-02 12:50:45;2022-10-02 12:50:55;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:50:56;2022-10-02 12:51:12;2022-10-02 12:51:19;2022-10-02 12:51:24;2022-10-02 12:51:27;2022-10-02 12:51:31;2022-10-02 12:51:32;False;0;5;47;36;11;1;16;7;5;3;4;B1;B1;MB;MB;MB;B1;B1;B1;MB;
56332;40;9;1023;163;2022-10-02 12:51:34;2022-10-02 12:51:54;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:52:07;2022-10-02 12:52:25;2022-10-02 12:52:33;2022-10-02 12:52:45;2022-10-02 12:52:52;2022-10-02 12:52:59;2022-10-02 12:53:01;False;0;2;87;54;33;13;18;8;12;7;7;MB;MB;MB;A2;MB;MB;MB;MB;MB;
56332;40;9;1023;164;2022-10-02 12:53:03;2022-10-02 12:53:19;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:53:20;2022-10-02 12:53:47;2022-10-02 12:54:00;2022-10-02 12:54:07;2022-10-02 12:54:15;2022-10-02 12:54:21;2022-10-02 12:54:22;False;0;0;79;62;17;1;27;13;7;8;6;MB;MB;MB;MB;MA;MB;MB;MB;MB;
56332;40;9;1023;165;2022-10-02 12:54:24;2022-10-02 12:54:42;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:54:44;2022-10-02 12:55:11;2022-10-02 12:55:25;2022-10-02 12:55:38;2022-10-02 12:55:45;2022-10-02 12:55:51;2022-10-02 12:55:52;False;0;2;88;68;20;2;27;14;13;7;6;MB;MB;MB;MB;MA;MB;MB;MB;MB;
56332;40;9;1023;166;2022-10-02 12:55:54;2022-10-02 12:57:12;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:57:14;2022-10-02 12:57:25;2022-10-02 12:57:31;2022-10-02 12:57:36;2022-10-02 12:57:53;2022-10-02 12:57:58;2022-10-02 12:58:00;False;0;0;126;46;80;2;11;6;5;17;5;MB;MB;MA;MB;MB;B1;B1;A1;MB;
56332;40;9;1023;167;2022-10-02 12:58:01;2022-10-02 12:58:58;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 12:59:00;2022-10-02 12:59:23;2022-10-02 12:59:34;2022-10-02 12:59:42;2022-10-02 12:59:50;2022-10-02 12:59:57;2022-10-02 12:59:59;False;0;0;118;59;59;2;23;11;8;8;7;MB;MB;MA;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;168;2022-10-02 13:00:01;2022-10-02 13:00:15;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:00:17;2022-10-02 13:00:40;2022-10-02 13:00:53;2022-10-02 13:01:01;2022-10-02 13:01:08;2022-10-02 13:01:14;2022-10-02 13:01:15;False;0;0;74;58;16;2;23;13;8;7;6;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;169;2022-10-02 13:01:17;2022-10-02 13:02:12;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:03:43;2022-10-02 13:03:58;2022-10-02 13:04:15;2022-10-02 13:04:25;2022-10-02 13:04:42;2022-10-02 13:04:55;2022-10-02 13:04:57;False;0;0;220;74;146;91;15;17;10;17;13;A1;MB;A1;A2;MB;MB;MB;A1;MA;
56332;40;9;1023;170;2022-10-02 13:04:59;2022-10-02 13:05:17;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:05:19;2022-10-02 13:05:37;2022-10-02 13:05:52;2022-10-02 13:06:03;2022-10-02 13:06:12;2022-10-02 13:06:18;2022-10-02 13:06:19;False;0;0;80;60;20;2;18;15;11;9;6;MB;MB;MB;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;171;2022-10-02 13:06:21;2022-10-02 13:06:39;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:06:41;2022-10-02 13:07:03;2022-10-02 13:07:19;2022-10-02 13:07:37;2022-10-02 13:07:43;2022-10-02 13:07:52;2022-10-02 13:07:54;False;0;1;93;73;20;2;22;16;18;6;9;MB;MB;MB;MB;MB;MB;MA;MB;MB;
56332;40;9;1023;172;2022-10-02 13:07:55;2022-10-02 13:08:55;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:08:57;2022-10-02 13:09:18;2022-10-02 13:09:28;2022-10-02 13:09:34;2022-10-02 13:09:40;2022-10-02 13:09:45;2022-10-02 13:09:47;False;0;2;112;50;62;2;21;10;6;6;5;MB;MB;MA;MB;MB;MB;MB;MB;MB;
56332;40;9;1023;173;2022-10-02 13:09:48;2022-10-02 13:10:01;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:10:02;2022-10-02 13:10:15;2022-10-02 13:10:22;2022-10-02 13:10:26;2022-10-02 13:10:32;2022-10-02 13:10:38;2022-10-02 13:10:40;False;0;1;52;38;14;1;13;7;4;6;6;B1;B1;MB;MB;MB;B1;B1;MB;MB;
56332;40;9;1023;174;2022-10-02 13:10:42;2022-10-02 13:11:42;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:11:43;2022-10-02 13:12:12;2022-10-02 13:12:28;2022-10-02 13:12:43;2022-10-02 13:12:49;2022-10-02 13:14:41;2022-10-02 13:14:43;False;0;3;241;180;61;1;29;16;15;6;112;A1;A2;MA;MB;MA;MB;MA;MB;A2;
56332;40;9;1023;175;2022-10-02 13:14:44;2022-10-02 13:15:01;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:15:03;2022-10-02 13:15:19;2022-10-02 13:15:24;2022-10-02 13:15:30;2022-10-02 13:15:36;2022-10-02 13:15:41;2022-10-02 13:15:43;False;0;0;59;40;19;2;16;5;6;6;5;B1;B1;MB;MB;MB;B1;MB;MB;MB;
56332;40;9;1023;176;2022-10-02 13:15:45;2022-10-02 13:16:47;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:16:52;2022-10-02 13:17:30;2022-10-02 13:17:54;2022-10-02 13:18:08;2022-10-02 13:18:16;2022-10-02 13:18:24;2022-10-02 13:18:25;False;0;0;160;93;67;5;38;24;14;8;8;MA;MA;MA;MA;MA;MA;MA;MB;MB;
56332;40;9;1023;177;2022-10-02 13:18:26;2022-10-02 13:18:39;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:18:42;2022-10-02 13:18:56;2022-10-02 13:19:03;2022-10-02 13:19:13;2022-10-02 13:19:18;2022-10-02 13:19:31;2022-10-02 13:19:33;False;0;0;67;51;16;3;14;7;10;5;13;MB;MB;MB;MB;MB;B1;MB;MB;MA;
56332;40;9;1023;178;2022-10-02 13:19:34;2022-10-02 13:19:50;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:19:52;2022-10-02 13:20:30;2022-10-02 13:20:41;2022-10-02 13:20:49;2022-10-02 13:20:57;2022-10-02 13:21:05;2022-10-02 13:21:06;False;0;0;92;74;18;2;38;11;8;8;8;MB;MB;MB;MB;MA;MB;MB;MB;MB;
56332;40;9;1023;179;2022-10-02 13:21:08;2022-10-02 13:21:19;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:21:51;2022-10-02 13:22:08;2022-10-02 13:22:20;2022-10-02 13:22:31;2022-10-02 13:22:40;2022-10-02 13:22:50;2022-10-02 13:22:52;False;0;0;104;61;43;32;17;12;11;9;10;MB;MB;MB;A2;MB;MB;MB;MB;MB;
56332;40;9;1023;180;2022-10-02 13:22:54;2022-10-02 13:23:11;0001-01-01 00:00:00;0001-01-01 00:00:00;2022-10-02 13:23:12;2022-10-02 13:23:38;2022-10-02 13:23:52;2022-10-02 13:24:08;2022-10-02 13:24:20;2022-10-02 13:24:32;2022-10-02 13:24:34;False;0;9;100;82;18;1;26;14;16;12;12;MB;MA;MB;MB;MA;MB;MA;MA;MA;
